metier,identifiant,competences,savoir-etre
Administrateur systèmes et réseaux informatique,4224742,,
Administrateur systèmes et réseaux informatique,4082644,,
Administrateur systèmes et réseaux informatique,3993358,,
Administrateur systèmes et réseaux informatique,3993303,,
Administrateur systèmes et réseaux informatique,3990772,,
Administrateur systèmes et réseaux informatique,3986610,,
Administrateur systèmes et réseaux informatique,3614817,,
Administrateur systèmes et réseaux informatique,3581810,,
Administrateur systèmes et réseaux informatique,3332462,,
Administrateur systèmes et réseaux informatique,2949240,,
Administrateur systèmes et réseaux informatique,2940583,,
Administrateur systèmes et réseaux informatique,2745111,,
Administrateur systèmes et réseaux informatique,1311698,,
Administrateur systèmes et réseaux informatique,1125559,,
Administrateur systèmes et réseaux informatique,5790018,,
Administrateur systèmes et réseaux informatique,5790016,,
Administrateur systèmes et réseaux informatique,7453675,,
Administrateur systèmes et réseaux informatique,7450749,,
Administrateur systèmes et réseaux informatique,7427471,,
Administrateur systèmes et réseaux informatique,7427333,,
Administrateur systèmes et réseaux informatique,7426583,,
Administrateur systèmes et réseaux informatique,7426520,,
Administrateur systèmes et réseaux informatique,7425536,,
Administrateur systèmes et réseaux informatique,7425260,,
Administrateur systèmes et réseaux informatique,7425162,,
Administrateur systèmes et réseaux informatique,7425085,,
Administrateur systèmes et réseaux informatique,7424191,,
Administrateur systèmes et réseaux informatique,7424052,,
Administrateur systèmes et réseaux informatique,7423683,,
Administrateur systèmes et réseaux informatique,7423677,,
Administrateur systèmes et réseaux informatique,7423137,,
Administrateur systèmes et réseaux informatique,7422900,,
Administrateur systèmes et réseaux informatique,7422605,,
Administrateur systèmes et réseaux informatique,7422568,,
Administrateur systèmes et réseaux informatique,7422269,,
Administrateur systèmes et réseaux informatique,7421803,,
Administrateur systèmes et réseaux informatique,7421732,,
Administrateur systèmes et réseaux informatique,7421704,,
Administrateur systèmes et réseaux informatique,7421234,,
Administrateur systèmes et réseaux informatique,7420654,,
Administrateur systèmes et réseaux informatique,7420618,,
Administrateur systèmes et réseaux informatique,7420488,,
Administrateur systèmes et réseaux informatique,7420445,,
Administrateur systèmes et réseaux informatique,7420307,,
Développeur java,147KHWR,Méthodologie,Travail en équipe. Rigueur
Développeur java,147KHHS,Langage informatique J2EE. Langage informatique Java. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147KDHN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur java,147JYVP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur java,147JQLB,,
Développeur java,147JCLV,,
Développeur java,147HYZY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumerisue,
Développeur java,147HXLB,,Réactivité. Autonomie. Rigueur
Développeur java,147HVRB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur java,147HKXJ,,
Développeur java,147HBQY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147HBBV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147GZGD,,
Développeur java,147GWQH,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147GSRT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur java,147GSLD,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur java,147GSFZ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Autonomie. Rigueur
Développeur java,147GSBC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147GRZR,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147GRYQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147FZGD,Analyser les besoins du client. Langage informatique Java. Programmation informatique,
Développeur java,147FLBS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Langage informatique Java. Langage informatique SQL. Réaliser des supports techniques. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Sens de la communication. Autonomie. Rigueur
Développeur java,147FKWG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147FKMZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumérique,
Développeur java,147FDCY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. SalonduNumérique,
Développeur java,147DPCS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumérique,
Développeur java,147DPCR,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DPBW,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DNZL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DNYV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DNWK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DNSC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DNNZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,147DBVR,Concevoir et développer les programmes et applications informatiques. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147CMHK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Prise de recul. Autonomie
Développeur java,147BGDC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. SalonduNumérique,Curiosité. Travail en équipe. Autonomie
Développeur java,146ZQSB,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146ZFJD,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Capacité à fédérer. Rigueur
Développeur java,146ZDCB,,
Développeur java,146YMBS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Travail en équipe. Autonomie
Développeur java,146YLWD,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur java,146YDRG,,Force de proposition. Sens de l'organisation. Rigueur
Développeur java,146XYTN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de la communication. Autonomie
Développeur java,146XQGT,Analyser des problèmes techniques. Langage informatique Java. Établir un cahier des charges. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Force de proposition. Autonomie. Rigueur
Développeur java,146XNJF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146WLTX,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146WLLN,,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur java,146WLKV,,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur java,146WLFH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur java,146VRJG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur java,146TQBC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146TNMF,Langage informatique Java,
Développeur java,146TKDV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146TFYH,"Améliorer la partie programmée d'un système électronique. Concevoir la partie programmée d'un système électronique. Réaliser ou faire évoluer les schémas, les plans à partir des fonctionnalités et caractéristiques du système électrique ou électronique. Sélectionner les composants électroniques, électriques à partir de bases de données, de nomenclatures fournisseurs. Vérifier par simulation, tests, essais, calculs, les fonctionnalités et les caractéristiques du système électrique ou électronique",
Développeur java,146TDWY,Concevoir et développer les programmes et applications informatiques. Langage informatique Java. Langage informatique SQL. Langages de programmation informatique. Rédiger une Spécification Technique de Besoin (STB),Travail en équipe. Sens de la communication
Développeur java,146SSSG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146SHTT,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146RGLP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique Java. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Sens de l'organisation
Développeur java,146RGFB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur java,146QRQB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur java,146QGRM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de la communication. Autonomie
Développeur java,146PZWW,Analyser les besoins du client. Langage informatique Java. Programmation informatique,
Développeur java,146PZNK,Analyser les besoins du client. Langage informatique Java. Programmation informatique,
Développeur java,146PQPV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur java,146NZWC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146NZFL,,Travail en équipe. Sens de la communication. Capacité de décision
Développeur java,146NXQQ,,
Développeur java,146NWMP,"Analyser les besoins du client. Angular. Architecture d'applications web et API.. capacité d'écoute. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Java, CSS, HTML. Rédiger une Spécification Technique de Besoin (STB). ¿	Spring-batch, spring-boot. Établir un cahier des charges",Travail en équipe. Sens de la communication. Autonomie
Développeur java,146NVFP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur java,146MZPH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique J2EE. Établir un cahier des charges,Capacité d'adaptation. Gestion du stress. Autonomie
Développeur java,146MWJN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Curiosité. Travail en équipe. Sens de la communication
Développeur java,146MDMW,java. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Réactivité. Autonomie
Développeur java,146LSXR,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. adaptabilité. Anglais (B2 intermédiaire - avancé). créativité. flexibilité. pragmatisme,Sens de la communication. Autonomie. Rigueur
Développeur java,146LSQD,,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur java,146KVVD,,
Développeur java,146KDDT,,
Développeur java,146KBNX,Langage informatique Java. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique J2EE. Langage informatique SQL. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur java,146JDRN,,Force de proposition. Sens de l'organisation. Rigueur
Développeur java,146HTMR,Langage informatique Java. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Développer une application en lien avec une base de données. Méthode AGILE,Travail en équipe. Sens de la communication. Autonomie
Développeur java,146HPPP,Concevoir et développer les programmes et applications informatiques. Langage informatique Java. Langages de programmation informatique,Force de proposition. Autonomie. Sens de l'organisation
Développeur java,146HPDP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146HPCC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146HLKB,Concevoir et développer les programmes et applications informatiques. Langage informatique Java. Langage informatique Python. Langage informatique SQL. Programmation informatique. Programmation logicielle,Force de proposition. Réactivité. Autonomie
Développeur java,146HJRK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146GLQG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146GHMY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Sens de la communication. Autonomie
Développeur java,146FQCX,,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur java,146DDQQ,,Gestion du stress. Autonomie. Rigueur
Développeur java,146CJHL,,
Développeur java,145ZVRB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,145YYLK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145YVSD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Force de proposition. Autonomie
Développeur java,145WQMY,Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB),Capacité d'adaptation. Sens de l'organisation. Travail en équipe
Développeur java,145VPVH,Algorithmique. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langages de programmation informatique. Programmation informatique. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. #1JOB,
Développeur java,145RTSS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145PQFM,"Analyser les besoins du client. Animation d'instances agiles (mêlée, démonstration, rétrospective, …). Architecture des systèmes d'information. Concevoir et développer les programmes et applications informatiques. Informatique de gestion. Informatique industrielle. Langage informatique J2EE. Méthode AGILE. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges",Force de proposition. Curiosité. Autonomie
Développeur java,145PNQC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145PLKN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145PLHZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145PLHN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145PLHD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145HQBQ,,
Développeur java,145FQLK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Langage informatique Java. Langage informatique SQL. Réaliser des supports techniques. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Sens de la communication. Autonomie. Rigueur
Développeur java,144YCKF,,
Développeur java,144QBFZ,,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,144KWWG,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Analyser les besoins du client. Langage informatique Java. Établir un cahier des charges. REACT,Autonomie. Gestion du stress. Travail en équipe
Développeur java,144KWRD,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Analyser les besoins du client. Langage informatique Java. Établir un cahier des charges. ANGULAR. REACT,Autonomie. Gestion du stress. Travail en équipe
Développeur java,144KVTK,Concevoir et développer les programmes et applications informatiques. Langage informatique Java. Rédiger une Spécification Technique de Besoin (STB). Analyser les besoins du client. Déterminer des mesures correctives. Établir un cahier des charges,Autonomie. Force de proposition. Sens de la communication
Développeur java,143LLHR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Autonomie. Rigueur
Développeur java,142BLRK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur java,141LKSK,,Capacité d'adaptation. Autonomie. Rigueur
Développeur java,143RRLQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Sens de la communication. Autonomie. Sens de l'organisation
Développeur java,147KKFY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur java,147JJDK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147JHYT,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147JHRH,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,147JGPQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145RLSQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,145NGDP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,143DXWD,,
Développeur java,139WFSL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Sens de l'organisation
Développeur java,139GLBF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur java,146NSJQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. html. stack Angular. stack Java. stack Microsoft. stack PHP. stack Python,Capacité d'adaptation. Travail en équipe
Développeur java,7455058,,
Développeur java,7455042,,
Développeur java,7454982,,
Développeur java,7454658,,
Développeur java,7454640,,
Développeur java,7454605,,
Développeur java,7454505,,
Développeur java,7454463,,
Développeur java,7454383,,
Développeur java,7454350,,
Développeur java,7454333,,
Développeur java,7454226,,
Développeur java,7454080,,
Développeur java,7453938,,
Développeur java,7453798,,
Développeur java,7453771,,
Développeur java,7453760,,
Développeur java,7453705,,
Développeur java,7453608,,
Développeur java,7453569,,
Développeur java,7453381,,
Développeur java,7451969,,
Développeur java,7450765,,
Développeur java,7450741,,
Développeur java,7423175,,
Développeur java,7423151,,
Développeur java,7422958,,
Développeur java,7422949,,
Développeur java,7422769,,
Développeur java,7422740,,
Développeur java,7422709,,
Développeur java,7422573,,
Développeur java,7422482,,
Développeur java,7422474,,
Développeur java,7422441,,
Développeur java,7422405,,
Développeur java,7422388,,
Développeur java,7422279,,
Développeur java,7422201,,
Développeur java,7422048,,
Développeur java,7421879,,
Développeur java,7421703,,
Développeur java,7421691,,
Développeur java,7421620,,
Développeur java,7421451,,
Développeur java,7421429,,
Développeur java,7421293,,
Développeur java,7421193,,
Développeur java,7421188,,
Développeur java,7421156,,
Développeur java,7421050,,
Développeur java,7420798,,
Développeur java,7420762,,
Développeur java,7420667,,
Développeur java,7420663,,
Développeur java,7420564,,
Développeur java,7420357,,
Développeur java,7420321,,
Développeur java,7420007,,
Développeur java,7419977,,
Développeur java,7419949,,
Développeur java,7419703,,
Développeur java,7419560,,
Développeur java,7419551,,
Développeur java,7419502,,
Développeur java,7419437,,
Développeur java,7419427,,
Développeur java,7419352,,
Développeur java,7419298,,
Développeur java,7419265,,
Développeur java,7419247,,
Développeur java,7419224,,
Développeur java,7419089,,
Développeur java,7417571,,
Développeur java,7415538,,
Développeur java,7413466,,
Développeur java,7413346,,
Développeur java,7413325,,
Développeur java,7413204,,
Développeur java,7413201,,
Développeur java,7413155,,
Développeur java,7413054,,
Développeur java,7412556,,
Développeur java,7409875,,
Développeur java,7407623,,
Développeur java,7406607,,
Développeur java,7402986,,
Développeur java,7402593,,
Développeur java,7402508,,
Développeur java,7401260,,
Développeur java,7401242,,
Développeur java,7401076,,
Développeur java,7401037,,
Développeur java,7399599,,
Développeur java,7387562,,
Développeur java,7384688,,
Développeur java,7384502,,
Développeur java,7384462,,
Développeur java,7383465,,
Développeur java,7383227,,
Développeur java,7383220,,
Développeur java,7383188,,
Développeur java,7382202,,
Développeur java,7382112,,
Développeur java,7382055,,
Développeur java,7381866,,
Développeur java,7381047,,
Développeur java,7372640,,
Développeur java,7372405,,
Développeur java,7372310,,
Développeur java,7372083,,
Développeur java,7372014,,
Développeur java,7372008,,
Développeur java,7371992,,
Développeur java,7371988,,
Développeur java,7371962,,
Développeur java,7371959,,
Développeur java,7371579,,
Développeur java,7371525,,
Développeur java,7371504,,
Développeur java,7371380,,
Développeur java,7371372,,
Développeur java,7371371,,
Développeur java,7371369,,
Développeur java,7371366,,
Développeur java,7371222,,
Développeur java,7368575,,
Développeur java,7368078,,
Développeur java,7367543,,
Développeur java,7367168,,
Développeur java,7366668,,
Développeur java,7366450,,
Développeur java,7366424,,
Développeur java,7366399,,
Développeur java,7366389,,
Développeur java,7366388,,
Développeur java,7366381,,
Développeur java,7366290,,
Développeur java,7366271,,
Développeur java,7366265,,
Développeur java,7366252,,
Développeur java,7366238,,
Développeur java,7366181,,
Développeur java,7366148,,
Développeur java,7366143,,
Développeur java,7366128,,
Développeur java,7366114,,
Développeur java,7366052,,
Développeur java,7366040,,
Développeur java,7366035,,
Développeur java,7366026,,
Développeur java,7366013,,
Développeur java,7365960,,
Développeur java,7365930,,
Développeur java,7365915,,
Développeur java,7365885,,
Développeur java,7365863,,
Développeur java,7365818,,
Développeur java,7347480,,
Développeur java,7346972,,
Développeur java,7346314,,
Développeur java,7346151,,
Développeur java,7343594,,
Développeur java,7343377,,
Développeur java,7343181,,
Développeur java,7343152,,
Développeur java,7343060,,
Développeur java,7342917,,
Développeur java,7342776,,
Développeur java,7342757,,
Développeur java,7342638,,
Développeur java,7342541,,
Développeur java,7342223,,
Développeur java,7342172,,
Développeur java,7342092,,
Développeur java,7342052,,
Développeur java,7341724,,
